Compacidade,Circularidade,Razão Eixos,Intencidade Média
24.250515346548546,0.5181898378150417,0.3461421572601176,0.4586985993050239
17.20244023264276,0.7304993038437452,0.548969815554182,0.33621736292276994
26.663472879872497,0.4712953436701477,0.4850483645190167,0.44768256659827377
28.25888543128659,0.44468741150160224,0.26213180921515195,0.35779480837291305
21.916425136819665,0.573376841154976,0.33643758332710877,0.33423041751348487
17.000017573779033,0.7391975072862069,0.5814058498374779,0.43138421330604954
16.685553142602508,0.7531287999241689,0.6500532625125,0.44535944373004854
16.500903834269614,0.7615565026359905,0.783538619507401,0.35617101317974936
